SorghumGene,Ortholog
Sobic.001G123300,GRMZM2G118003
Sobic.001G017000,GRMZM2G118005
Sobic.010G131500,GRMZM2G118019
Sobic.009G149800,GRMZM2G118037
Sobic.010G164400,GRMZM2G118047
Sobic.001G231900,GRMZM2G118173
Sobic.001G428500,GRMZM2G118208
Sobic.003G045700,GRMZM2G118243
Sobic.008G051300,GRMZM2G118286
Sobic.008G051200,GRMZM2G118316
Sobic.009G056500,GRMZM2G118344
Sobic.006G148900,GRMZM2G118345
Sobic.003G388900,GRMZM2G118362
Sobic.003G340600,GRMZM2G118363
Sobic.007G008600,GRMZM2G118378
Sobic.005G158300,GRMZM2G118385
Sobic.003G242900,GRMZM2G118403
Sobic.001G231200,GRMZM2G118433
Sobic.005G158400,GRMZM2G118490
Sobic.001G444900,GRMZM2G118495
Sobic.001G445000,GRMZM2G118497
Sobic.009G085500,GRMZM2G118597
Sobic.007G076000,GRMZM2G118610
Sobic.005G098200,GRMZM2G118628
Sobic.003G152400,GRMZM2G118641
Sobic.008G172700,GRMZM2G118646
Sobic.010G021200,GRMZM2G118690
Sobic.004G295800,GRMZM2G118731
Sobic.001G142900,GRMZM2G118821
Sobic.004G172600,GRMZM2G118825
Sobic.010G120100,GRMZM2G118873
Sobic.010G121800,GRMZM2G118873
Sobic.001G239800,GRMZM2G118917
Sobic.009G073300,GRMZM2G118951
Sobic.006G143000,GRMZM2G118992
Sobic.001G465500,GRMZM2G119104
Sobic.001G471100,GRMZM2G119150
Sobic.001G423800,GRMZM2G119168
Sobic.005G034400,GRMZM2G119175
Sobic.005G034000,GRMZM2G119219
Sobic.008G139800,GRMZM2G119248
Sobic.008G134800,GRMZM2G119249
Sobic.006G008300,GRMZM2G119261
Sobic.006G048400,GRMZM2G119272
Sobic.003G355300,GRMZM2G119273
Sobic.005G168400,GRMZM2G119287
Sobic.007G071600,GRMZM2G119305
Sobic.003G355100,GRMZM2G119322
Sobic.008G170000,GRMZM2G119339
Sobic.010G013500,GRMZM2G119359
Sobic.010G013300,GRMZM2G119411
Sobic.001G524900,GRMZM2G119471
Sobic.004G294700,GRMZM2G119490
Sobic.001G525000,GRMZM2G119494
Sobic.001G514400,GRMZM2G119499
Sobic.002G254600,GRMZM2G119513
Sobic.004G176700,GRMZM2G119517
Sobic.001G240800,GRMZM2G119521
Sobic.001G249700,GRMZM2G119544
Sobic.004G176800,GRMZM2G119566
Sobic.009G029700,GRMZM2G119583
Sobic.001G205200,GRMZM2G119657
Sobic.004G328400,GRMZM2G119691
Sobic.006G067600,GRMZM2G119703
Sobic.002G362400,GRMZM2G119705
Sobic.001G525400,GRMZM2G119736
Sobic.002G362300,GRMZM2G119740
Sobic.003G120300,GRMZM2G119749
Sobic.006G272500,GRMZM2G119759
Sobic.001G311800,GRMZM2G119766
Sobic.004G328000,GRMZM2G119769
Sobic.006G255900,GRMZM2G119773
Sobic.003G120700,GRMZM2G119778
Sobic.004G327800,GRMZM2G119782
Sobic.005G160200,GRMZM2G119791
Sobic.007G176300,GRMZM2G119812
Sobic.007G176400,GRMZM2G119812
Sobic.001G381100,GRMZM2G119850
Sobic.001G486700,GRMZM2G119852
Sobic.003G139200,GRMZM2G119855
Sobic.003G148300,GRMZM2G119864
Sobic.001G417800,GRMZM2G119886
Sobic.006G255800,GRMZM2G119916
Sobic.004G069400,GRMZM2G119921
Sobic.005G160400,GRMZM2G119930
Sobic.001G486500,GRMZM2G119933
Sobic.006G255600,GRMZM2G119941
Sobic.009G097100,GRMZM2G119970
Sobic.006G174000,GRMZM2G120016
Sobic.001G140900,GRMZM2G120021
Sobic.004G274700,GRMZM2G120035
Sobic.001G258100,GRMZM2G120085
Sobic.005G100600,GRMZM2G120167
Sobic.009G195300,GRMZM2G120175
Sobic.003G038600,GRMZM2G120271
Sobic.010G083900,GRMZM2G120302
Sobic.003G105700,GRMZM2G120304
Sobic.001G029800,GRMZM2G120440
Sobic.006G084400,GRMZM2G120517
Sobic.008G111800,GRMZM2G120530
Sobic.004G015400,GRMZM2G120539
Sobic.002G006500,GRMZM2G120563
Sobic.002G006300,GRMZM2G120572
Sobic.002G006100,GRMZM2G120574
Sobic.002G005700,GRMZM2G120575
Sobic.004G016000,GRMZM2G120578
Sobic.001G061200,GRMZM2G120596
Sobic.001G061400,GRMZM2G120657
Sobic.005G063300,GRMZM2G120938
Sobic.005G063400,GRMZM2G120938
Sobic.002G209400,GRMZM2G120942
Sobic.002G394500,GRMZM2G120954
Sobic.002G371700,GRMZM2G121022
Sobic.005G063000,GRMZM2G121034
Sobic.006G210700,GRMZM2G121063
Sobic.006G226300,GRMZM2G121074
Sobic.007G084300,GRMZM2G121096
Sobic.009G039000,GRMZM2G121111
Sobic.004G203200,GRMZM2G121115
Sobic.007G036300,GRMZM2G121137
Sobic.010G158400,GRMZM2G121143
Sobic.004G203301,GRMZM2G121160
Sobic.004G203400,GRMZM2G121166
Sobic.002G197500,GRMZM2G121200
Sobic.009G213600,GRMZM2G121208
Sobic.006G136700,GRMZM2G121256
Sobic.009G213950,GRMZM2G121262
Sobic.006G136500,GRMZM2G121264
Sobic.001G170700,GRMZM2G121293
Sobic.004G099600,GRMZM2G121309
Sobic.007G211400,GRMZM2G121312
Sobic.003G197600,GRMZM2G121313
Sobic.003G119000,GRMZM2G121404
Sobic.004G179600,GRMZM2G121468
Sobic.009G138300,GRMZM2G121514
Sobic.002G351200,GRMZM2G121516
Sobic.002G351100,GRMZM2G121543
Sobic.009G138200,GRMZM2G121565
Sobic.001G158600,GRMZM2G121570
Sobic.010G196400,GRMZM2G121621
Sobic.002G221700,GRMZM2G121649
Sobic.006G118400,GRMZM2G121700
Sobic.001G468900,GRMZM2G121706
Sobic.001G394900,GRMZM2G121957
Sobic.001G394800,GRMZM2G121960
Sobic.001G129700,GRMZM2G122018
Sobic.005G047000,GRMZM2G122039
Sobic.008G059500,GRMZM2G122053
Sobic.003G287600,GRMZM2G122072
Sobic.005G229100,GRMZM2G122073
Sobic.001G028500,GRMZM2G122108
Sobic.007G179900,GRMZM2G122126
Sobic.001G073500,GRMZM2G122139
Sobic.001G028700,GRMZM2G122148
Sobic.004G197100,GRMZM2G122276
Sobic.010G161525,GRMZM2G122290
Sobic.005G128100,GRMZM2G122324
Sobic.007G004900,GRMZM2G122357
Sobic.003G248200,GRMZM2G122362
Sobic.003G442500,GRMZM2G122431
Sobic.010G194200,GRMZM2G122476
Sobic.009G108700,GRMZM2G122479
Sobic.005G171200,GRMZM2G122484
Sobic.003G255100,GRMZM2G122584
Sobic.003G115800,GRMZM2G122666
Sobic.005G172800,GRMZM2G122706
Sobic.009G153900,GRMZM2G122709
Sobic.001G500800,GRMZM2G122787
Sobic.010G076800,GRMZM2G122793
Sobic.002G073700,GRMZM2G122810
Sobic.008G091557,GRMZM2G122818
Sobic.005G191900,GRMZM2G122869
Sobic.005G192000,GRMZM2G122873
Sobic.005G114400,GRMZM2G122935
Sobic.009G034600,GRMZM2G122943
Sobic.007G163500,GRMZM2G123016
Sobic.009G034700,GRMZM2G123029
Sobic.007G153300,GRMZM2G123094
Sobic.002G139400,GRMZM2G123119
Sobic.006G280300,GRMZM2G123122
Sobic.001G126100,GRMZM2G123128
Sobic.001G286700,GRMZM2G123140
Sobic.001G126200,GRMZM2G123159
Sobic.001G126300,GRMZM2G123204
Sobic.004G242900,GRMZM2G123262
Sobic.005G144500,GRMZM2G123355
Sobic.003G134900,GRMZM2G123407
Sobic.007G039814,GRMZM2G123411
Sobic.007G039900,GRMZM2G123411
Sobic.003G157900,GRMZM2G123428
Sobic.004G227800,GRMZM2G123452
Sobic.008G191800,GRMZM2G123461
Sobic.008G191700,GRMZM2G123489
Sobic.009G108400,GRMZM2G123503
Sobic.001G008100,GRMZM2G123527
Sobic.001G298800,GRMZM2G123585
Sobic.010G138500,GRMZM2G123604
Sobic.007G059200,GRMZM2G123654
Sobic.005G064600,GRMZM2G123667
Sobic.001G191400,GRMZM2G123791
Sobic.003G097300,GRMZM2G123870
Sobic.001G029400,GRMZM2G123876
Sobic.001G191300,GRMZM2G123884
Sobic.001G191200,GRMZM2G123896
Sobic.003G246800,GRMZM2G123909
Sobic.001G013400,GRMZM2G123920
Sobic.001G016200,GRMZM2G123920
Sobic.006G058000,GRMZM2G123940
Sobic.007G032600,GRMZM2G123963
Sobic.007G033100,GRMZM2G123963
Sobic.003G348400,GRMZM2G123977
Sobic.007G032700,GRMZM2G123981
Sobic.005G194300,GRMZM2G123996
Sobic.004G155200,GRMZM2G124026
Sobic.001G493300,GRMZM2G124042
Sobic.001G493200,GRMZM2G124051
Sobic.003G105500,GRMZM2G124066
Sobic.004G157600,GRMZM2G124070
Sobic.004G298000,GRMZM2G124136
Sobic.001G493001,GRMZM2G124143
Sobic.007G134100,GRMZM2G124203
Sobic.001G385000,GRMZM2G124209
Sobic.007G140100,GRMZM2G124281
Sobic.009G025200,GRMZM2G124297
Sobic.001G229300,GRMZM2G124301
Sobic.007G140200,GRMZM2G124307
Sobic.001G488200,GRMZM2G124353
Sobic.006G275500,GRMZM2G124371
Sobic.004G319900,GRMZM2G124377
Sobic.004G320000,GRMZM2G124416
Sobic.007G195100,GRMZM2G124417
Sobic.001G247600,GRMZM2G124434
Sobic.007G195000,GRMZM2G124436
Sobic.004G320100,GRMZM2G124460
Sobic.006G077400,GRMZM2G124473
Sobic.004G320300,GRMZM2G124477
Sobic.009G002900,GRMZM2G124509
Sobic.001G533700,GRMZM2G124550
Sobic.007G208000,GRMZM2G124557
Sobic.004G358301,GRMZM2G124563
Sobic.005G101400,GRMZM2G124593
Sobic.005G101300,GRMZM2G124644
Sobic.010G161450,GRMZM2G124872
Sobic.009G069500,GRMZM2G124890
Sobic.009G173300,GRMZM2G125034
Sobic.007G019600,GRMZM2G125081
Sobic.001G258200,GRMZM2G125140
Sobic.002G128900,GRMZM2G125175
Sobic.003G233500,GRMZM2G125193
Sobic.003G413900,GRMZM2G125216
Sobic.001G315800,GRMZM2G125266
Sobic.006G188500,GRMZM2G125494
Sobic.002G072700,GRMZM2G125516
Sobic.003G381200,GRMZM2G125531
Sobic.007G148200,GRMZM2G125557
Sobic.001G199500,GRMZM2G125617
Sobic.001G199632,GRMZM2G125649
Sobic.001G199700,GRMZM2G125649
Sobic.006G202500,GRMZM2G125669
Sobic.006G202300,GRMZM2G125704
Sobic.006G202200,GRMZM2G125728
Sobic.001G253700,GRMZM2G125762
Sobic.002G203300,GRMZM2G125853
Sobic.002G203500,GRMZM2G125867
Sobic.002G075600,GRMZM2G125918
Sobic.008G096700,GRMZM2G125931
Sobic.002G051900,GRMZM2G125969
Sobic.009G030800,GRMZM2G125977
Sobic.008G096900,GRMZM2G125985
Sobic.008G097000,GRMZM2G126002
Sobic.009G030701,GRMZM2G126007
Sobic.001G115900,GRMZM2G126032
Sobic.003G348500,GRMZM2G126077
Sobic.009G210600,GRMZM2G126079
Sobic.005G047200,GRMZM2G126148
Sobic.007G018000,GRMZM2G126196
Sobic.001G532501,GRMZM2G126199
Sobic.001G532600,GRMZM2G126218
Sobic.003G235900,GRMZM2G126239
Sobic.003G235800,GRMZM2G126260
Sobic.003G412300,GRMZM2G126266
Sobic.002G217700,GRMZM2G126290
Sobic.004G315500,GRMZM2G126292
Sobic.009G139500,GRMZM2G126302
Sobic.001G090500,GRMZM2G126338
Sobic.003G416800,GRMZM2G126386
Sobic.003G338700,GRMZM2G126397
Sobic.002G185100,GRMZM2G126412
Sobic.002G185200,GRMZM2G126413
Sobic.009G075800,GRMZM2G126435
Sobic.005G207500,GRMZM2G126453
Sobic.003G405500,GRMZM2G126468
Sobic.009G057900,GRMZM2G126484
Sobic.005G207300,GRMZM2G126541
Sobic.005G206700,GRMZM2G126552
Sobic.002G196100,GRMZM2G126566
Sobic.009G075900,GRMZM2G126582
Sobic.005G206500,GRMZM2G126601
Sobic.003G377200,GRMZM2G126664
Sobic.002G389900,GRMZM2G126706
Sobic.004G036100,GRMZM2G126772
Sobic.004G036200,GRMZM2G126772
Sobic.002G389800,GRMZM2G126774
Sobic.002G166500,GRMZM2G126832
Sobic.010G168800,GRMZM2G126900
Sobic.004G163900,GRMZM2G126922
Sobic.003G157600,GRMZM2G126975
Sobic.002G257600,GRMZM2G127015
Sobic.002G372800,GRMZM2G127031
Sobic.003G347560,GRMZM2G127034
Sobic.002G372900,GRMZM2G127035
Sobic.001G309200,GRMZM2G127067
Sobic.004G206600,GRMZM2G127121
Sobic.001G433200,GRMZM2G127123
Sobic.001G357600,GRMZM2G127138
Sobic.001G357650,GRMZM2G127138
Sobic.005G088300,GRMZM2G127143
Sobic.001G357500,GRMZM2G127150
Sobic.009G060100,GRMZM2G127160
Sobic.005G088700,GRMZM2G127162
Sobic.005G088800,GRMZM2G127162
Sobic.003G364800,GRMZM2G127180
Sobic.005G039500,GRMZM2G127230
Sobic.007G064800,GRMZM2G127336
Sobic.009G172500,GRMZM2G127350
Sobic.007G116700,GRMZM2G127361
Sobic.007G116600,GRMZM2G127374
Sobic.008G021800,GRMZM2G127379
Sobic.008G103700,GRMZM2G127386
Sobic.008G021700,GRMZM2G127393
Sobic.007G116500,GRMZM2G127396
Sobic.001G243300,GRMZM2G127421
Sobic.003G296100,GRMZM2G127431
Sobic.001G155500,GRMZM2G127546
Sobic.006G280600,GRMZM2G127581
Sobic.006G280500,GRMZM2G127591
Sobic.005G129201,GRMZM2G127598
Sobic.010G073700,GRMZM2G127609
Sobic.004G240800,GRMZM2G127632
Sobic.001G467800,GRMZM2G127635
Sobic.009G198700,GRMZM2G127648
Sobic.001G116900,GRMZM2G127656
Sobic.009G198800,GRMZM2G127680
Sobic.003G300200,GRMZM2G127695
Sobic.008G150000,GRMZM2G127739
Sobic.003G394200,GRMZM2G127756
Sobic.003G426500,GRMZM2G127789
Sobic.004G265200,GRMZM2G127846
Sobic.010G073900,GRMZM2G127893
Sobic.010G074800,GRMZM2G127909
Sobic.010G074432,GRMZM2G127911
Sobic.010G074500,GRMZM2G127911
Sobic.010G074700,GRMZM2G127911
Sobic.003G361300,GRMZM2G127949
Sobic.004G184900,GRMZM2G127963
Sobic.010G067300,GRMZM2G127990
Sobic.004G055000,GRMZM2G128012
Sobic.001G085900,GRMZM2G128016
Sobic.004G185300,GRMZM2G128029
Sobic.004G185400,GRMZM2G128029
Sobic.010G067500,GRMZM2G128056
Sobic.004G323900,GRMZM2G128131
Sobic.004G178100,GRMZM2G128146
Sobic.003G156400,GRMZM2G128171
Sobic.002G405800,GRMZM2G128176
Sobic.004G178200,GRMZM2G128189
Sobic.001G426200,GRMZM2G128206
Sobic.004G324100,GRMZM2G128214
Sobic.004G178300,GRMZM2G128228
Sobic.002G218900,GRMZM2G128233
Sobic.001G074601,GRMZM2G128256
Sobic.009G174100,GRMZM2G128315
Sobic.004G324900,GRMZM2G128358
Sobic.005G055600,GRMZM2G128426
Sobic.002G161400,GRMZM2G128434
Sobic.001G426300,GRMZM2G128444
Sobic.009G235000,GRMZM2G128477
Sobic.003G306000,GRMZM2G128531
Sobic.001G093000,GRMZM2G128564
Sobic.001G282700,GRMZM2G128641
Sobic.001G455500,GRMZM2G128665
Sobic.003G297800,GRMZM2G128688
Sobic.001G455600,GRMZM2G128744
Sobic.007G094900,GRMZM2G128876
Sobic.004G257700,GRMZM2G128922
Sobic.004G004400,GRMZM2G128929
Sobic.010G269800,GRMZM2G128938
Sobic.004G257800,GRMZM2G128969
Sobic.002G089200,GRMZM2G129092
Sobic.001G201601,GRMZM2G129135
Sobic.004G208700,GRMZM2G129189
Sobic.006G010900,GRMZM2G129208
Sobic.009G051700,GRMZM2G129218
Sobic.009G152000,GRMZM2G129234
Sobic.002G036000,GRMZM2G129246
Sobic.001G201800,GRMZM2G129266
Sobic.009G152200,GRMZM2G129288
Sobic.002G340000,GRMZM2G129311
Sobic.002G340100,GRMZM2G129354
Sobic.003G375700,GRMZM2G129361
Sobic.006G190850,GRMZM2G129386
Sobic.006G190600,GRMZM2G129399
Sobic.001G267100,GRMZM2G129413
Sobic.003G375200,GRMZM2G129444
Sobic.006G190500,GRMZM2G129450
Sobic.010G047700,GRMZM2G129451
Sobic.008G115600,GRMZM2G129457
Sobic.006G117500,GRMZM2G129493
Sobic.007G166200,GRMZM2G129513
Sobic.007G166300,GRMZM2G129513
Sobic.001G174700,GRMZM2G129540
Sobic.004G106000,GRMZM2G129543
Sobic.002G163301,GRMZM2G129646
Sobic.002G163600,GRMZM2G129646
Sobic.001G481600,GRMZM2G129674
Sobic.002G391100,GRMZM2G129761
Sobic.008G029800,GRMZM2G129775
Sobic.008G029850,GRMZM2G129775
Sobic.008G029900,GRMZM2G129775
Sobic.008G030000,GRMZM2G129804
Sobic.007G146700,GRMZM2G129879
Sobic.008G011300,GRMZM2G129907
Sobic.004G191300,GRMZM2G129929
Sobic.008G012300,GRMZM2G129954
Sobic.001G165801,GRMZM2G130016
Sobic.001G166900,GRMZM2G130016
Sobic.008G153400,GRMZM2G130034
Sobic.004G151400,GRMZM2G130046
Sobic.008G012400,GRMZM2G130062
Sobic.006G106400,GRMZM2G130085
Sobic.008G153500,GRMZM2G130095
Sobic.004G274200,GRMZM2G130167
Sobic.010G105500,GRMZM2G130191
Sobic.004G274000,GRMZM2G130213
Sobic.006G126300,GRMZM2G130230
Sobic.005G071500,GRMZM2G130256
Sobic.003G196700,GRMZM2G130305
Sobic.003G196900,GRMZM2G130305
Sobic.003G230200,GRMZM2G130333
Sobic.003G134300,GRMZM2G130348
Sobic.003G197000,GRMZM2G130356
Sobic.003G230400,GRMZM2G130358
Sobic.003G197100,GRMZM2G130375
Sobic.004G056000,GRMZM2G130382
Sobic.005G094900,GRMZM2G130389
Sobic.005G095500,GRMZM2G130389
Sobic.005G095660,GRMZM2G130389
Sobic.004G119700,GRMZM2G130425
Sobic.004G296500,GRMZM2G130432
Sobic.004G237100,GRMZM2G130459
Sobic.004G237200,GRMZM2G130548
Sobic.002G109600,GRMZM2G130651
Sobic.002G109700,GRMZM2G130686
Sobic.002G109800,GRMZM2G130686
Sobic.002G109900,GRMZM2G130686
Sobic.009G013800,GRMZM2G130699
Sobic.009G164900,GRMZM2G130746
Sobic.009G072700,GRMZM2G130749
Sobic.003G093400,GRMZM2G130868
Sobic.002G424200,GRMZM2G130950
Sobic.002G260400,GRMZM2G130959
Sobic.001G156200,GRMZM2G131012
Sobic.003G129800,GRMZM2G131024
Sobic.003G275900,GRMZM2G131099
Sobic.008G040700,GRMZM2G131120
Sobic.007G142100,GRMZM2G131165
Sobic.007G142200,GRMZM2G131165
Sobic.002G366800,GRMZM2G131167
Sobic.006G082000,GRMZM2G131177
Sobic.006G082100,GRMZM2G131202
Sobic.007G141200,GRMZM2G131205
Sobic.002G366100,GRMZM2G131243
Sobic.002G366200,GRMZM2G131243
Sobic.007G142700,GRMZM2G131266
Sobic.002G302800,GRMZM2G131275
Sobic.002G260800,GRMZM2G131281
Sobic.006G095200,GRMZM2G131321
Sobic.003G353000,GRMZM2G131347
Sobic.005G216900,GRMZM2G131409
Sobic.007G141100,GRMZM2G131434
Sobic.005G217200,GRMZM2G131442
Sobic.006G095100,GRMZM2G131448
Sobic.001G278800,GRMZM2G131476
Sobic.010G139000,GRMZM2G131482
Sobic.002G159100,GRMZM2G131489
Sobic.001G204300,GRMZM2G131591
Sobic.006G013100,GRMZM2G131597
Sobic.009G060700,GRMZM2G131609
Sobic.009G060800,GRMZM2G131650
Sobic.001G216300,GRMZM2G131683
Sobic.009G155800,GRMZM2G131733
Sobic.004G193900,GRMZM2G131746
Sobic.009G061400,GRMZM2G131749
Sobic.001G203500,GRMZM2G131817
Sobic.010G246300,GRMZM2G131822
Sobic.010G156601,GRMZM2G131850
Sobic.008G148101,GRMZM2G131897
Sobic.006G014400,GRMZM2G131912
Sobic.007G138800,GRMZM2G131937
Sobic.010G278700,GRMZM2G131988
Sobic.001G517100,GRMZM2G132019
Sobic.008G135500,GRMZM2G132077
Sobic.002G274100,GRMZM2G132101
Sobic.008G072300,GRMZM2G132140
Sobic.005G173532,GRMZM2G132162
Sobic.009G203600,GRMZM2G132212
Sobic.008G055100,GRMZM2G132273
Sobic.010G270800,GRMZM2G132331
Sobic.010G270900,GRMZM2G132331
Sobic.008G144000,GRMZM2G132450
Sobic.008G144300,GRMZM2G132450
Sobic.009G121900,GRMZM2G132461
Sobic.003G122500,GRMZM2G132465
Sobic.009G121600,GRMZM2G132478
Sobic.003G419300,GRMZM2G132509
Sobic.002G051700,GRMZM2G132568
Sobic.007G211800,GRMZM2G132607
Sobic.007G211700,GRMZM2G132623
Sobic.004G098200,GRMZM2G132632
Sobic.004G098300,GRMZM2G132632
Sobic.007G200400,GRMZM2G132667
Sobic.001G316400,GRMZM2G132690
Sobic.003G086600,GRMZM2G132693
Sobic.007G211600,GRMZM2G132704
Sobic.004G191000,GRMZM2G132706
Sobic.004G191100,GRMZM2G132706
Sobic.007G200500,GRMZM2G132712
Sobic.007G211500,GRMZM2G132748
Sobic.010G156800,GRMZM2G132751
Sobic.007G212000,GRMZM2G132763
Sobic.006G171400,GRMZM2G132774
Sobic.006G170200,GRMZM2G132777
Sobic.001G327900,GRMZM2G132794
Sobic.010G138900,GRMZM2G132847
Sobic.005G038400,GRMZM2G132880
Sobic.001G282900,GRMZM2G132898
Sobic.003G118500,GRMZM2G132913
Sobic.003G118600,GRMZM2G132913
Sobic.009G242400,GRMZM2G132929
Sobic.005G038500,GRMZM2G132956
Sobic.001G118900,GRMZM2G132958
Sobic.001G057700,GRMZM2G132971
Sobic.009G106800,GRMZM2G132995
Sobic.009G106900,GRMZM2G132995
Sobic.009G106960,GRMZM2G132995
Sobic.009G106700,GRMZM2G133006
Sobic.006G152000,GRMZM2G133012
Sobic.009G137900,GRMZM2G133021
Sobic.001G057600,GRMZM2G133023
Sobic.003G120800,GRMZM2G133028
Sobic.009G106400,GRMZM2G133032
Sobic.004G039300,GRMZM2G133048
Sobic.010G125100,GRMZM2G133050
Sobic.002G242800,GRMZM2G133057
Sobic.002G237100,GRMZM2G133113
Sobic.003G028600,GRMZM2G133121
Sobic.003G333800,GRMZM2G133213
Sobic.010G256800,GRMZM2G133262
Sobic.010G257000,GRMZM2G133262
Sobic.002G401400,GRMZM2G133275
Sobic.003G365800,GRMZM2G133291
Sobic.003G365900,GRMZM2G133311
Sobic.002G401100,GRMZM2G133358
Sobic.003G333700,GRMZM2G133359
Sobic.002G122600,GRMZM2G133396
Sobic.003G398200,GRMZM2G133398
Sobic.007G160300,GRMZM2G133413
Sobic.010G245500,GRMZM2G133434
Sobic.007G056900,GRMZM2G133512
Sobic.007G030900,GRMZM2G133529
Sobic.001G445800,GRMZM2G133573
Sobic.008G079200,GRMZM2G133588
Sobic.002G222800,GRMZM2G133613
Sobic.001G134900,GRMZM2G133633
Sobic.001G097500,GRMZM2G133652
Sobic.005G177800,GRMZM2G133675
Sobic.001G097400,GRMZM2G133749
Sobic.005G177700,GRMZM2G133756
Sobic.004G357000,GRMZM2G133764
Sobic.005G177100,GRMZM2G133781
Sobic.005G177400,GRMZM2G133781
Sobic.005G177500,GRMZM2G133781
Sobic.005G177600,GRMZM2G133781
Sobic.002G280100,GRMZM2G133819
Sobic.004G356700,GRMZM2G133919
Sobic.001G320200,GRMZM2G133943
Sobic.001G374900,GRMZM2G133978
Sobic.001G374800,GRMZM2G133986
Sobic.002G331700,GRMZM2G134047
Sobic.001G013800,GRMZM2G134054
Sobic.004G356400,GRMZM2G134067
Sobic.003G110600,GRMZM2G134178
Sobic.003G110700,GRMZM2G134182
Sobic.003G110800,GRMZM2G134192
Sobic.003G111000,GRMZM2G134192
Sobic.006G065400,GRMZM2G134235
Sobic.001G453600,GRMZM2G134251
Sobic.002G430300,GRMZM2G134284
Sobic.005G143900,GRMZM2G134313
Sobic.002G429800,GRMZM2G134341
Sobic.010G137300,GRMZM2G134382
Sobic.010G137400,GRMZM2G134382
Sobic.002G429700,GRMZM2G134396
Sobic.004G103600,GRMZM2G134402
Sobic.004G070400,GRMZM2G134439
Sobic.002G428800,GRMZM2G134480
Sobic.002G185600,GRMZM2G134496
Sobic.003G198200,GRMZM2G134628
Sobic.001G372700,GRMZM2G134671
Sobic.002G307600,GRMZM2G134711
Sobic.002G307400,GRMZM2G134716
Sobic.002G307500,GRMZM2G134716
Sobic.001G222600,GRMZM2G134747
Sobic.002G306900,GRMZM2G134797
Sobic.009G196001,GRMZM2G134846
Sobic.001G152000,GRMZM2G134982
Sobic.005G117100,GRMZM2G135019
Sobic.003G317500,GRMZM2G135027
Sobic.002G306800,GRMZM2G135029
Sobic.010G004200,GRMZM2G135044
Sobic.008G131100,GRMZM2G135045
Sobic.010G004300,GRMZM2G135052
Sobic.002G057400,GRMZM2G135062
Sobic.009G055300,GRMZM2G135108
Sobic.009G150000,GRMZM2G135165
Sobic.009G150500,GRMZM2G135165
Sobic.004G283500,GRMZM2G135175
Sobic.001G003300,GRMZM2G135199
Sobic.001G097100,GRMZM2G135283
Sobic.004G299700,GRMZM2G135291
Sobic.001G404900,GRMZM2G135337
Sobic.002G426100,GRMZM2G135341
Sobic.001G405000,GRMZM2G135359
Sobic.004G299850,GRMZM2G135385
Sobic.006G121500,GRMZM2G135387
Sobic.006G121600,GRMZM2G135387
Sobic.006G121800,GRMZM2G135387
Sobic.006G122000,GRMZM2G135387
Sobic.006G121400,GRMZM2G135396
Sobic.002G226700,GRMZM2G135400
Sobic.006G121300,GRMZM2G135410
Sobic.002G226800,GRMZM2G135444
Sobic.001G075101,GRMZM2G135447
Sobic.010G068700,GRMZM2G135476
Sobic.010G074600,GRMZM2G135501
Sobic.010G257700,GRMZM2G135570
Sobic.010G257800,GRMZM2G135570
Sobic.010G257900,GRMZM2G135570
Sobic.007G191900,GRMZM2G135617
Sobic.002G294800,GRMZM2G135651
Sobic.010G251700,GRMZM2G135674
Sobic.004G138800,GRMZM2G135691
Sobic.003G367000,GRMZM2G135713
Sobic.002G004900,GRMZM2G135739
Sobic.002G214900,GRMZM2G135763
Sobic.002G277200,GRMZM2G135782
Sobic.002G004800,GRMZM2G135808
Sobic.004G183600,GRMZM2G135816
Sobic.001G338800,GRMZM2G135834
Sobic.002G004600,GRMZM2G135839
Sobic.001G204200,GRMZM2G135849
Sobic.001G446800,GRMZM2G135877
Sobic.001G334200,GRMZM2G135913
Sobic.006G085100,GRMZM2G135935
Sobic.010G087500,GRMZM2G135960
Sobic.010G087600,GRMZM2G135960
Sobic.010G087700,GRMZM2G135960
Sobic.010G087800,GRMZM2G135960
Sobic.001G393700,GRMZM2G135968
Sobic.006G084800,GRMZM2G136023
Sobic.006G084900,GRMZM2G136023
Sobic.010G087900,GRMZM2G136032
Sobic.001G495600,GRMZM2G136081
Sobic.003G148400,GRMZM2G136106
Sobic.009G091000,GRMZM2G136170
Sobic.009G226800,GRMZM2G136219
Sobic.008G168200,GRMZM2G136237
Sobic.001G413800,GRMZM2G136268
Sobic.004G160700,GRMZM2G136296
Sobic.007G226500,GRMZM2G136313
Sobic.009G030400,GRMZM2G136341
Sobic.007G226000,GRMZM2G136347
Sobic.007G115400,GRMZM2G136353
Sobic.006G074200,GRMZM2G136364
Sobic.006G074300,GRMZM2G136364
Sobic.007G225800,GRMZM2G136366
Sobic.007G115100,GRMZM2G136426
Sobic.007G115200,GRMZM2G136426
Sobic.007G159900,GRMZM2G136443
Sobic.007G190200,GRMZM2G136453
Sobic.009G003900,GRMZM2G136455
Sobic.006G157900,GRMZM2G136486
Sobic.002G401800,GRMZM2G136522
Sobic.007G192300,GRMZM2G136534
Sobic.004G061800,GRMZM2G136599
Sobic.003G435100,GRMZM2G136635
Sobic.003G315700,GRMZM2G136665
Sobic.007G027000,GRMZM2G136680
Sobic.003G315600,GRMZM2G136710
